Filepath,MfccImgPath,Emotion
./dataset/ravdess/Actor_12/03-01-04-02-01-01-12.wav,mfccs_img/03-01-04-02-01-01-12_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/11606.wav,mfccs_img/11606_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/34957.wav,mfccs_img/34957_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/41457.wav,mfccs_img/41457_mfcc.png,Bored
./dataset/esd/0017/Sad/0017_001191.wav,mfccs_img/0017_001191_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/26023.wav,mfccs_img/26023_mfcc.png,Question
./dataset/esd/0018/Happy/0018_000836.wav,mfccs_img/0018_000836_mfcc.png,Happy
./dataset/esd/0013/Angry/0013_000397.wav,mfccs_img/0013_000397_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1083_ITS_NEU_XX.wav,mfccs_img/1083_ITS_NEU_XX_mfcc.png,Neutral
./dataset/esd/0011/Happy/0011_000751.wav,mfccs_img/0011_000751_mfcc.png,Happy
./dataset/esd/0012/Sad/0012_001309.wav,mfccs_img/0012_001309_mfcc.png,Sad
./dataset/esd/0014/Sad/0014_001381.wav,mfccs_img/0014_001381_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/08371.wav,mfccs_img/08371_mfcc.png,Bored
./dataset/esd/0016/Angry/0016_000383.wav,mfccs_img/0016_000383_mfcc.png,Anger
./dataset/meld/train/dia67_utt10.mp4,mfccs_img/dia67_utt10_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1030_ITS_HAP_XX.wav,mfccs_img/1030_ITS_HAP_XX_mfcc.png,Happy
./dataset/esd/0019/Happy/0019_000889.wav,mfccs_img/0019_000889_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/33168.wav,mfccs_img/33168_mfcc.png,Happy
./dataset/esd/0012/Neutral/0012_000270.wav,mfccs_img/0012_000270_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/11264.wav,mfccs_img/11264_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/39462.wav,mfccs_img/39462_mfcc.png,Question
./dataset/esd/0015/Sad/0015_001197.wav,mfccs_img/0015_001197_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/21322.wav,mfccs_img/21322_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1044_IOM_HAP_XX.wav,mfccs_img/1044_IOM_HAP_XX_mfcc.png,Happy
./dataset/tess/YAF_neutral/YAF_take_neutral.wav,mfccs_img/YAF_take_neutral_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/36039.wav,mfccs_img/36039_mfcc.png,Happy
./dataset/meld/train/dia632_utt10.mp4,mfccs_img/dia632_utt10_mfcc.png,Sad
./dataset/esd/0019/Sad/0019_001245.wav,mfccs_img/0019_001245_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1050_TIE_DIS_XX.wav,mfccs_img/1050_TIE_DIS_XX_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/10146.wav,mfccs_img/10146_mfcc.png,Question
./dataset/esd/0011/Angry/0011_000369.wav,mfccs_img/0011_000369_mfcc.png,Anger
./dataset/esd/0017/Sad/0017_001362.wav,mfccs_img/0017_001362_mfcc.png,Sad
./dataset/meld/train/dia843_utt10.mp4,mfccs_img/dia843_utt10_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/10134.wav,mfccs_img/10134_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/37303.wav,mfccs_img/37303_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/34374.wav,mfccs_img/34374_mfcc.png,Question
./dataset/tess/OAF_Pleasant_surprise/OAF_yes_ps.wav,mfccs_img/OAF_yes_ps_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/24364.wav,mfccs_img/24364_mfcc.png,Neutral
./dataset/esd/0017/Sad/0017_001220.wav,mfccs_img/0017_001220_mfcc.png,Sad
./dataset/esd/0016/Angry/0016_000697.wav,mfccs_img/0016_000697_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/15025.wav,mfccs_img/15025_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/42945.wav,mfccs_img/42945_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/45559.wav,mfccs_img/45559_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/40346.wav,mfccs_img/40346_mfcc.png,Happy
./dataset/esd/0017/Sad/0017_001399.wav,mfccs_img/0017_001399_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1042_TSI_SAD_XX.wav,mfccs_img/1042_TSI_SAD_XX_mfcc.png,Sad
./dataset/esd/0018/Neutral/0018_000062.wav,mfccs_img/0018_000062_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/45646.wav,mfccs_img/45646_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1016_IWL_ANG_XX.wav,mfccs_img/1016_IWL_ANG_XX_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1037_MTI_NEU_XX.wav,mfccs_img/1037_MTI_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/44637.wav,mfccs_img/44637_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1027_IWL_DIS_XX.wav,mfccs_img/1027_IWL_DIS_XX_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/19924.wav,mfccs_img/19924_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/16634.wav,mfccs_img/16634_mfcc.png,Neutral
./dataset/esd/0013/Sad/0013_001195.wav,mfccs_img/0013_001195_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1036_IWL_SAD_XX.wav,mfccs_img/1036_IWL_SAD_XX_mfcc.png,Sad
./dataset/meld/train/dia738_utt1.mp4,mfccs_img/dia738_utt1_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/12004.wav,mfccs_img/12004_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/20817.wav,mfccs_img/20817_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/36214.wav,mfccs_img/36214_mfcc.png,Bored
./dataset/esd/0019/Angry/0019_000604.wav,mfccs_img/0019_000604_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/09305.wav,mfccs_img/09305_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/33274.wav,mfccs_img/33274_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1054_MTI_DIS_XX.wav,mfccs_img/1054_MTI_DIS_XX_mfcc.png,Disgust
./dataset/meld/train/dia879_utt2.mp4,mfccs_img/dia879_utt2_mfcc.png,Neutral
./dataset/meld/train/dia466_utt10.mp4,mfccs_img/dia466_utt10_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/05331.wav,mfccs_img/05331_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/27126.wav,mfccs_img/27126_mfcc.png,Bored
./dataset/meld/train/dia23_utt1.mp4,mfccs_img/dia23_utt1_mfcc.png,Anger
./dataset/esd/0012/Angry/0012_000478.wav,mfccs_img/0012_000478_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/35815.wav,mfccs_img/35815_mfcc.png,Neutral
./dataset/esd/0018/Happy/0018_000808.wav,mfccs_img/0018_000808_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/37872.wav,mfccs_img/37872_mfcc.png,Question
./dataset/tess/OAF_neutral/OAF_witch_neutral.wav,mfccs_img/OAF_witch_neutral_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1027_ITS_FEA_XX.wav,mfccs_img/1027_ITS_FEA_XX_mfcc.png,Fear
./dataset/esd/0013/Neutral/0013_000263.wav,mfccs_img/0013_000263_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/34561.wav,mfccs_img/34561_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/14757.wav,mfccs_img/14757_mfcc.png,Happy
./dataset/tess/YAF_happy/YAF_goal_happy.wav,mfccs_img/YAF_goal_happy_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1083_DFA_ANG_XX.wav,mfccs_img/1083_DFA_ANG_XX_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/05859.wav,mfccs_img/05859_mfcc.png,Question
./dataset/esd/0012/Neutral/0012_000174.wav,mfccs_img/0012_000174_mfcc.png,Neutral
./dataset/esd/0015/Happy/0015_000791.wav,mfccs_img/0015_000791_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/43916.wav,mfccs_img/43916_mfcc.png,Question
./dataset/esd/0014/Happy/0014_001026.wav,mfccs_img/0014_001026_mfcc.png,Happy
./dataset/tess/YAF_angry/YAF_rot_angry.wav,mfccs_img/YAF_rot_angry_mfcc.png,Anger
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_angry_15b_2.wav,mfccs_img/male1_angry_15b_2_mfcc.png,Anger
./dataset/esd/0013/Happy/0013_000718.wav,mfccs_img/0013_000718_mfcc.png,Happy
./dataset/esd/0017/Sad/0017_001381.wav,mfccs_img/0017_001381_mfcc.png,Sad
./dataset/ravdess/Actor_22/03-01-08-01-02-01-22.wav,mfccs_img/03-01-08-01-02-01-22_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/39540.wav,mfccs_img/39540_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/40959.wav,mfccs_img/40959_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/24968.wav,mfccs_img/24968_mfcc.png,Neutral
./dataset/meld/train/dia2_utt9.mp4,mfccs_img/dia2_utt9_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1029_IWL_SAD_XX.wav,mfccs_img/1029_IWL_SAD_XX_mfcc.png,Sad
./dataset/esd/0014/Happy/0014_000923.wav,mfccs_img/0014_000923_mfcc.png,Happy
./dataset/meld/train/dia445_utt8.mp4,mfccs_img/dia445_utt8_mfcc.png,Happy
./dataset/meld/train/dia190_utt2.mp4,mfccs_img/dia190_utt2_mfcc.png,Happy
./dataset/esd/0019/Neutral/0019_000267.wav,mfccs_img/0019_000267_mfcc.png,Neutral
./dataset/tess/OAF_disgust/OAF_sub_disgust.wav,mfccs_img/OAF_sub_disgust_mfcc.png,Disgust
./dataset/tess/OAF_angry/OAF_gas_angry.wav,mfccs_img/OAF_gas_angry_mfcc.png,Anger
./dataset/esd/0014/Surprise/0014_001742.wav,mfccs_img/0014_001742_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/35752.wav,mfccs_img/35752_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/28642.wav,mfccs_img/28642_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/10862.wav,mfccs_img/10862_mfcc.png,Happy
./dataset/ravdess/Actor_21/03-01-05-01-02-02-21.wav,mfccs_img/03-01-05-01-02-02-21_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1026_IEO_ANG_HI.wav,mfccs_img/1026_IEO_ANG_HI_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/46717.wav,mfccs_img/46717_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/46212.wav,mfccs_img/46212_mfcc.png,Happy
./dataset/esd/0013/Happy/0013_000863.wav,mfccs_img/0013_000863_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/42197.wav,mfccs_img/42197_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/34731.wav,mfccs_img/34731_mfcc.png,Happy
./dataset/esd/0014/Sad/0014_001110.wav,mfccs_img/0014_001110_mfcc.png,Sad
./dataset/esd/0016/Happy/0016_000849.wav,mfccs_img/0016_000849_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1021_IOM_NEU_XX.wav,mfccs_img/1021_IOM_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/11829.wav,mfccs_img/11829_mfcc.png,Happy
./dataset/tess/YAF_sad/YAF_nag_sad.wav,mfccs_img/YAF_nag_sad_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/22454.wav,mfccs_img/22454_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/28839.wav,mfccs_img/28839_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/39108.wav,mfccs_img/39108_mfcc.png,Question
./dataset/meld/train/dia1010_utt1.mp4,mfccs_img/dia1010_utt1_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/35997.wav,mfccs_img/35997_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/39486.wav,mfccs_img/39486_mfcc.png,Bored
./dataset/esd/0014/Angry/0014_000372.wav,mfccs_img/0014_000372_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/03006.wav,mfccs_img/03006_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/23540.wav,mfccs_img/23540_mfcc.png,Question
./dataset/esd/0019/Angry/0019_000575.wav,mfccs_img/0019_000575_mfcc.png,Anger
./dataset/esd/0011/Angry/0011_000389.wav,mfccs_img/0011_000389_mfcc.png,Anger
./dataset/esd/0020/Neutral/0020_000064.wav,mfccs_img/0020_000064_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/15741.wav,mfccs_img/15741_mfcc.png,Bored
./dataset/esd/0016/Happy/0016_000789.wav,mfccs_img/0016_000789_mfcc.png,Happy
./dataset/esd/0018/Happy/0018_000888.wav,mfccs_img/0018_000888_mfcc.png,Happy
./dataset/esd/0019/Happy/0019_001045.wav,mfccs_img/0019_001045_mfcc.png,Happy
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_sad_4a_1.wav,mfccs_img/female2_sad_4a_1_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/47050.wav,mfccs_img/47050_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/14728.wav,mfccs_img/14728_mfcc.png,Question
./dataset/esd/0014/Angry/0014_000647.wav,mfccs_img/0014_000647_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/34848.wav,mfccs_img/34848_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1006_IWL_DIS_XX.wav,mfccs_img/1006_IWL_DIS_XX_mfcc.png,Disgust
./dataset/esd/0017/Happy/0017_000972.wav,mfccs_img/0017_000972_mfcc.png,Happy
./dataset/esd/0018/Surprise/0018_001470.wav,mfccs_img/0018_001470_mfcc.png,Surprise
./dataset/esd/0011/Sad/0011_001335.wav,mfccs_img/0011_001335_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1036_IWL_DIS_XX.wav,mfccs_img/1036_IWL_DIS_XX_mfcc.png,Disgust
./dataset/meld/train/dia366_utt18.mp4,mfccs_img/dia366_utt18_mfcc.png,Neutral
./dataset/esd/0016/Neutral/0016_000228.wav,mfccs_img/0016_000228_mfcc.png,Neutral
./dataset/esd/0014/Angry/0014_000679.wav,mfccs_img/0014_000679_mfcc.png,Anger
./dataset/esd/0013/Angry/0013_000401.wav,mfccs_img/0013_000401_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/16833.wav,mfccs_img/16833_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/19501.wav,mfccs_img/19501_mfcc.png,Happy
./dataset/esd/0017/Surprise/0017_001632.wav,mfccs_img/0017_001632_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/41784.wav,mfccs_img/41784_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/01989.wav,mfccs_img/01989_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/14344.wav,mfccs_img/14344_mfcc.png,Bored
./dataset/tess/YAF_disgust/YAF_when_disgust.wav,mfccs_img/YAF_when_disgust_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/04205.wav,mfccs_img/04205_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/37026.wav,mfccs_img/37026_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/43625.wav,mfccs_img/43625_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/04281.wav,mfccs_img/04281_mfcc.png,Question
./dataset/tess/YAF_neutral/YAF_numb_neutral.wav,mfccs_img/YAF_numb_neutral_mfcc.png,Neutral
./dataset/meld/train/dia666_utt14.mp4,mfccs_img/dia666_utt14_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/23003.wav,mfccs_img/23003_mfcc.png,Neutral
./dataset/esd/0020/Happy/0020_000780.wav,mfccs_img/0020_000780_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1040_IEO_DIS_LO.wav,mfccs_img/1040_IEO_DIS_LO_mfcc.png,Disgust
./dataset/meld/train/dia492_utt0.mp4,mfccs_img/dia492_utt0_mfcc.png,Happy
./dataset/esd/0020/Sad/0020_001357.wav,mfccs_img/0020_001357_mfcc.png,Sad
./dataset/esd/0014/Surprise/0014_001479.wav,mfccs_img/0014_001479_mfcc.png,Surprise
./dataset/meld/train/dia361_utt14.mp4,mfccs_img/dia361_utt14_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/06148.wav,mfccs_img/06148_mfcc.png,Bored
./dataset/meld/train/dia327_utt4.mp4,mfccs_img/dia327_utt4_mfcc.png,Happy
./dataset/esd/0014/Sad/0014_001123.wav,mfccs_img/0014_001123_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/12344.wav,mfccs_img/12344_mfcc.png,Neutral
./dataset/esd/0013/Sad/0013_001241.wav,mfccs_img/0013_001241_mfcc.png,Sad
./dataset/esd/0012/Happy/0012_000989.wav,mfccs_img/0012_000989_mfcc.png,Happy
./dataset/meld/train/dia584_utt8.mp4,mfccs_img/dia584_utt8_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/28578.wav,mfccs_img/28578_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/46349.wav,mfccs_img/46349_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1068_ITH_DIS_XX.wav,mfccs_img/1068_ITH_DIS_XX_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/19652.wav,mfccs_img/19652_mfcc.png,Happy
./dataset/meld/train/dia1025_utt3.mp4,mfccs_img/dia1025_utt3_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/15600.wav,mfccs_img/15600_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/29831.wav,mfccs_img/29831_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1048_ITH_NEU_XX.wav,mfccs_img/1048_ITH_NEU_XX_mfcc.png,Neutral
./dataset/esd/0017/Sad/0017_001130.wav,mfccs_img/0017_001130_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/14688.wav,mfccs_img/14688_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/17821.wav,mfccs_img/17821_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/04092.wav,mfccs_img/04092_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/26070.wav,mfccs_img/26070_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/39035.wav,mfccs_img/39035_mfcc.png,Happy
./dataset/meld/train/dia147_utt0.mp4,mfccs_img/dia147_utt0_mfcc.png,Neutral
./dataset/esd/0020/Surprise/0020_001601.wav,mfccs_img/0020_001601_mfcc.png,Surprise
./dataset/meld/train/dia908_utt4.mp4,mfccs_img/dia908_utt4_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/38920.wav,mfccs_img/38920_mfcc.png,Neutral
./dataset/esd/0020/Sad/0020_001073.wav,mfccs_img/0020_001073_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/10534.wav,mfccs_img/10534_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/11734.wav,mfccs_img/11734_mfcc.png,Question
./dataset/esd/0015/Surprise/0015_001700.wav,mfccs_img/0015_001700_mfcc.png,Surprise
./dataset/esd/0014/Angry/0014_000538.wav,mfccs_img/0014_000538_mfcc.png,Anger
./dataset/meld/train/dia425_utt2.mp4,mfccs_img/dia425_utt2_mfcc.png,Sad
./dataset/esd/0017/Angry/0017_000446.wav,mfccs_img/0017_000446_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/16351.wav,mfccs_img/16351_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/43268.wav,mfccs_img/43268_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/37130.wav,mfccs_img/37130_mfcc.png,Bored
./dataset/esd/0011/Neutral/0011_000222.wav,mfccs_img/0011_000222_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/08065.wav,mfccs_img/08065_mfcc.png,Question
./dataset/esd/0018/Neutral/0018_000256.wav,mfccs_img/0018_000256_mfcc.png,Neutral
./dataset/tess/YAF_pleasant_surprised/YAF_came_ps.wav,mfccs_img/YAF_came_ps_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/08592.wav,mfccs_img/08592_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/20074.wav,mfccs_img/20074_mfcc.png,Happy
./dataset/esd/0011/Angry/0011_000370.wav,mfccs_img/0011_000370_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/39805.wav,mfccs_img/39805_mfcc.png,Happy
./dataset/esd/0013/Surprise/0013_001483.wav,mfccs_img/0013_001483_mfcc.png,Surprise
./dataset/meld/train/dia812_utt8.mp4,mfccs_img/dia812_utt8_mfcc.png,Happy
./dataset/meld/train/dia835_utt10.mp4,mfccs_img/dia835_utt10_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/02587.wav,mfccs_img/02587_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/23929.wav,mfccs_img/23929_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1006_TIE_SAD_XX.wav,mfccs_img/1006_TIE_SAD_XX_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/38849.wav,mfccs_img/38849_mfcc.png,Neutral
./dataset/esd/0013/Angry/0013_000354.wav,mfccs_img/0013_000354_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/35654.wav,mfccs_img/35654_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/46702.wav,mfccs_img/46702_mfcc.png,Bored
./dataset/tess/OAF_Pleasant_surprise/OAF_such_ps.wav,mfccs_img/OAF_such_ps_mfcc.png,Surprise
./dataset/tess/OAF_disgust/OAF_lose_disgust.wav,mfccs_img/OAF_lose_disgust_mfcc.png,Disgust
./dataset/crema-d/AudioWAV/1039_TIE_NEU_XX.wav,mfccs_img/1039_TIE_NEU_XX_mfcc.png,Neutral
./dataset/esd/0017/Angry/0017_000546.wav,mfccs_img/0017_000546_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/40344.wav,mfccs_img/40344_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/09416.wav,mfccs_img/09416_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1040_IWL_FEA_XX.wav,mfccs_img/1040_IWL_FEA_XX_mfcc.png,Fear
./dataset/mlend/MLEndSND_Public/45669.wav,mfccs_img/45669_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/39719.wav,mfccs_img/39719_mfcc.png,Neutral
./dataset/meld/train/dia88_utt1.mp4,mfccs_img/dia88_utt1_mfcc.png,Happy
./dataset/meld/train/dia548_utt10.mp4,mfccs_img/dia548_utt10_mfcc.png,Anger
./dataset/meld/train/dia959_utt3.mp4,mfccs_img/dia959_utt3_mfcc.png,Neutral
./dataset/esd/0019/Angry/0019_000370.wav,mfccs_img/0019_000370_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/35287.wav,mfccs_img/35287_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/16597.wav,mfccs_img/16597_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/44652.wav,mfccs_img/44652_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/28743.wav,mfccs_img/28743_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/01691.wav,mfccs_img/01691_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/16581.wav,mfccs_img/16581_mfcc.png,Bored
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_angry_3a_1.wav,mfccs_img/male2_angry_3a_1_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1063_IWL_ANG_XX.wav,mfccs_img/1063_IWL_ANG_XX_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/22783.wav,mfccs_img/22783_mfcc.png,Question
./dataset/meld/train/dia699_utt0.mp4,mfccs_img/dia699_utt0_mfcc.png,Surprise
./dataset/meld/train/dia449_utt2.mp4,mfccs_img/dia449_utt2_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1032_WSI_DIS_XX.wav,mfccs_img/1032_WSI_DIS_XX_mfcc.png,Disgust
./dataset/esd/0020/Sad/0020_001142.wav,mfccs_img/0020_001142_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/21803.wav,mfccs_img/21803_mfcc.png,Happy
./dataset/esd/0019/Sad/0019_001263.wav,mfccs_img/0019_001263_mfcc.png,Sad
./dataset/tess/YAF_disgust/YAF_road_disgust.wav,mfccs_img/YAF_road_disgust_mfcc.png,Disgust
./dataset/crema-d/AudioWAV/1014_TSI_HAP_XX.wav,mfccs_img/1014_TSI_HAP_XX_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/29835.wav,mfccs_img/29835_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1031_IWW_DIS_XX.wav,mfccs_img/1031_IWW_DIS_XX_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/41014.wav,mfccs_img/41014_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1014_IEO_DIS_MD.wav,mfccs_img/1014_IEO_DIS_MD_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/43784.wav,mfccs_img/43784_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/34602.wav,mfccs_img/34602_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/40062.wav,mfccs_img/40062_mfcc.png,Question
./dataset/meld/train/dia544_utt7.mp4,mfccs_img/dia544_utt7_mfcc.png,Neutral
./dataset/tess/YAF_happy/YAF_sell_happy.wav,mfccs_img/YAF_sell_happy_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1088_TIE_ANG_XX.wav,mfccs_img/1088_TIE_ANG_XX_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/26451.wav,mfccs_img/26451_mfcc.png,Question
./dataset/esd/0018/Surprise/0018_001487.wav,mfccs_img/0018_001487_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/02530.wav,mfccs_img/02530_mfcc.png,Bored
./dataset/ravdess/Actor_07/03-01-08-02-02-02-07.wav,mfccs_img/03-01-08-02-02-02-07_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/10602.wav,mfccs_img/10602_mfcc.png,Happy
./dataset/esd/0011/Surprise/0011_001608.wav,mfccs_img/0011_001608_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/41914.wav,mfccs_img/41914_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/10098.wav,mfccs_img/10098_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/38900.wav,mfccs_img/38900_mfcc.png,Happy
./dataset/esd/0019/Neutral/0019_000220.wav,mfccs_img/0019_000220_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/36550.wav,mfccs_img/36550_mfcc.png,Bored
./dataset/esd/0017/Happy/0017_000719.wav,mfccs_img/0017_000719_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/07445.wav,mfccs_img/07445_mfcc.png,Question
./dataset/ravdess/Actor_01/03-01-06-02-02-01-01.wav,mfccs_img/03-01-06-02-02-01-01_mfcc.png,Fear
./dataset/mlend/MLEndSND_Public/16559.wav,mfccs_img/16559_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/19328.wav,mfccs_img/19328_mfcc.png,Neutral
